rep,treatment,gen,id,leg,primary_teeth,primary_gaps,primary_partial,secondary_teeth,secondary_gaps,secondary_partial,comments
3,LSS,1,16,L,10,0,0,5,1,0
3,LSS,1,16,R,11,0,0,5,1,0
3,LSS,1,17,L,12,1,0,5,1,0
3,LSS,1,17,R,13,0,0,5,1,0
3,LSS,1,18,L,11,0,0,NA,NA,NA
3,LSS,1,18,R,13,0,0,5,1,0
3,LSS,1,19,L,11,0,0,6,2,0
3,LSS,1,19,R,15,0,0,7,1,0
3,LSS,1,20,L,10,0,0,4,0,0
3,LSS,1,20,R,12,0,0,3,1,0
1,WTC,7,1,L,12,0,0,0,0,0
1,WTC,7,1,R,13,0,0,0,0,0
1,WTC,7,2,L,10,0,0,0,0,0
1,WTC,7,2,R,10,0,0,0,0,0
1,WTC,7,3,L,11,0,0,0,0,0
1,WTC,7,3,R,12,0,0,0,0,0
1,WTC,7,4,L,11,0,0,0,0,0
1,WTC,7,4,R,11,0,0,0,0,0,
1,WTC,7,5,L,12,0,0,0,0,0,
1,WTC,7,5,R,12,0,0,0,0,0,
1,WTC,7,6,L,11,1,0,0,0,0,
1,WTC,7,6,R,13,0,0,0,0,0,curved
1,WTC,7,7,L,11,0,0,0,0,0,
1,WTC,7,7,R,12,0,0,0,0,0,
1,WTC,7,8,L,11,0,0,0,0,0,
1,WTC,7,8,R,11,0,0,0,0,0,
1,WTC,7,9,L,10,0,0,0,0,0,
1,WTC,7,9,R,NA,NA,NA,0,0,0,
1,WTC,7,10,L,11,0,0,0,0,0,
1,WTC,7,10,R,12,0,0,0,0,0,
1,WTC,7,11,L,11,0,0,0,0,0,
1,WTC,7,11,R,12,0,0,0,0,0,
1,WTC,7,12,L,11,0,0,0,0,0,
1,WTC,7,12,R,11,0,0,0,0,0,
1,WTC,7,13,L,10,0,0,0,0,0,
1,WTC,7,13,R,11,0,0,0,0,0,
1,WTC,7,14,L,12,0,0,0,0,0,
1,WTC,7,14,R,11,0,0,0,0,0,
1,WTC,7,15,L,11,0,0,0,0,0,curved
1,WTC,7,15,R,NA,NA,NA,0,0,0,
1,WTC,7,16,L,13,0,0,0,0,0,
1,WTC,7,16,R,NA,NA,NA,0,0,0,
1,WTC,7,17,L,11,0,0,0,0,0,
1,WTC,7,17,R,11,0,0,0,0,0,
1,WTC,7,18,L,12,0,0,0,0,0,
1,WTC,7,18,R,13,0,0,0,0,0,
1,WTC,7,19,L,10,0,0,0,0,0,
1,WTC,7,19,R,11,0,0,0,0,0,
1,WTC,7,20,L,12,0,0,0,0,0,
1,WTC,7,20,R,11,0,0,0,0,0,
1,LV,7,1,L,9,0,0,1,0,0,
1,LV,7,1,R,9,0,0,3,2,0,
1,LV,7,2,L,12,0,0,2,0,1,
1,LV,7,2,R,12,0,0,2,1,0,
1,LV,7,3,L,11,0,0,0,0,0,
1,LV,7,3,R,12,0,0,2,0,0,
1,LV,7,4,L,12,0,0,2,0,0,Curved combs
1,LV,7,4,R,12,0,1,4,1,0,
1,LV,7,5,L,11,0,0,4,1,0,
1,LV,7,5,R,NA,0,0,NA,NA,NA,
1,LV,7,6,L,11,0,0,5,0,0,
1,LV,7,6,R,13,0,0,5,0,0,
1,LV,7,7,L,11,0,0,2,0,1,
1,LV,7,7,R,13,0,0,0,0,0,
1,LV,7,8,L,12,0,0,4,2,0,
1,LV,7,8,R,10,0,0,4,1,0,
1,LV,7,9,L,12,0,0,4,1,0,
1,LV,7,9,R,11,0,0,3,1,1,
1,LV,7,10,L,11,0,0,5,1,0,
1,LV,7,10,R,11,0,0,4,1,0,gap in the middle
1,LV,7,11,L,10,0,0,3,2,0,
1,LV,7,11,R,7,0,0,3,1,0,
1,LV,7,12,L,14,0,0,6,1,0,
1,LV,7,12,R,11,0,0,7,2,0,
1,LV,7,13,L,12,0,0,2,0,0,
1,LV,7,13,R,11,0,0,4,0,1,
1,LV,7,14,L,13,0,0,4,1,0,
1,LV,7,14,R,12,0,0,4,0,1,
1,LV,7,15,L,12,0,0,3,0,0,
1,LV,7,15,R,9,1,0,5,1,0,
1,LV,7,16,L,NA,NA,NA,NA,NA,NA,
1,LV,7,16,R,11,0,0,4,0,0
1,LV,7,17,L,11,0,0,2,0,0
1,LV,7,17,R,11,0,0,2,0,1
1,LV,7,18,L,12,1,0,3,0,0
1,LV,7,18,R,13,0,0,4,0,1
1,LV,7,19,L,11,0,0,3,0,0
1,LV,7,19,R,11,0,0,4,0,1
1,LV,7,20,L,12,0,0,2,0,0
1,LV,7,20,R,12,0,0,3,0,0
1,HSS,7,1,L,11,0,0,3,0,0
1,HSS,7,1,R,13,0,0,4,0,1
1,HSS,7,2,L,10,0,0,3,0,0
1,HSS,7,2,R,9,0,0,2,0,0
1,HSS,7,3,L,12,0,0,4,0,1
1,HSS,7,3,R,13,0,0,2,0,0
1,HSS,7,4,L,12,0,0,4,0,0
1,HSS,7,4,R,13,0,0,4,1,2
1,HSS,7,5,L,10,0,0,3,0,0
1,HSS,7,5,R,10,0,0,3,0,0
1,HSS,7,6,L,11,0,0,4,0,0
1,HSS,7,6,R,12,0,0,8,3,0
1,HSS,7,7,L,11,0,0,4,0,0
1,HSS,7,7,R,11,0,0,4,0,2
1,HSS,7,8,L,10,0,0,4,0,1
1,HSS,7,8,R,11,0,0,3,0,2
1,HSS,7,9,L,NA,NA,NA,5,0,2
1,HSS,7,9,R,11,0,0,3,0,2
1,HSS,7,10,L,12,0,0,6,1,1
1,HSS,7,10,R,11,0,0,4,0,1
1,HSS,7,11,L,12,1,0,5,1,1
1,HSS,7,11,R,12,0,0,8,2,3
1,HSS,7,12,L,11,0,0,3,0,1
1,HSS,7,12,R,9,0,0,3,0,0,
1,HSS,7,13,L,14,0,0,5,2,0,
1,HSS,7,13,R,12,0,0,3,2,0,
1,HSS,7,14,L,12,0,0,2,1,0,
1,HSS,7,14,R,12,0,0,3,1,1,large gap in secondary
1,HSS,7,15,L,13,0,0,5,1,0,
1,HSS,7,15,R,11,1,0,6,1,0,
1,HSS,7,16,L,10,0,0,4,1,0,
1,HSS,7,16,R,11,0,0,4,1,0,
1,HSS,7,17,L,11,0,0,0,0,0,
1,HSS,7,17,R,9,1,0,0,0,0,
1,HSS,7,18,L,12,0,0,2,0,0,
1,HSS,7,18,R,NA,NA,NA,2,0,0,
1,HSS,7,19,L,12,0,0,4,0,0,
1,HSS,7,19,R,NA,NA,NA,3,0,0,
1,HSS,7,20,L,11,0,0,0,0,0,
1,HSS,7,20,R,11,0,0,0,0,0,
1,LSS,7,1,L,11,0,0,3,0,0,
1,LSS,7,1,R,12,0,0,4,0,0,
1,LSS,7,2,L,10,0,0,2,1,0,
1,LSS,7,2,R,10,0,0,5,2,0,
1,LSS,7,3,L,11,0,0,5,2,0,
1,LSS,7,3,R,11,0,0,4,1,1,
1,LSS,7,4,L,11,0,0,4,1,0,
1,LSS,7,4,R,12,0,0,4,1,0,
1,LSS,7,5,L,11,0,0,4,1,0,
1,LSS,7,5,R,11,0,0,5,1,0,
1,LSS,7,6,L,13,0,0,1,0,0,
1,LSS,7,6,R,NA,NA,NA,2,0,1,
1,LSS,7,7,L,12,0,0,3,1,0,
